Row ID;OrderProcessingTime;Ship Mode;Customer ID;Customer Name;Segment;Country;City;State;Postal Code;Region;Product ID;Category;Sub-Category;Product Name;Sales;Quantity;Discount;Profit;IsProfit
126;5;Standard Class;PF-19165;Philip Fox;Consumer;United States;Bloomington;Illinois;61701;Central;FUR-TA-10004534;Furniture;Tables;Bevis 44 x 96 Conference Tables;617,7;6;0,5;-407,68;FALSE
127;7;Standard Class;TS-21610;Troy Staebel;Consumer;United States;Phoenix;Arizona;85023;West;OFF-BI-10003274;Office Supplies;Binders;Avery Durable Slant Ring Binders, No Labels;2,388;2;0,7;-1,83;FALSE
128;7;Standard Class;TS-21610;Troy Staebel;Consumer;United States;Phoenix;Arizona;85023;West;OFF-ST-10002974;Office Supplies;Storage;Trav-L-File Heavy-Duty Shuttle II, Black;243,992;7;0,2;30,5;TRUE
129;4;Second Class;LS-16975;Lindsay Shagiari;Home Office;United States;Los Angeles;California;90004;West;FUR-CH-10001146;Furniture;Chairs;Global Task Chair, Black;81,424;2;0,2;-9,16;FALSE
130;4;Second Class;LS-16975;Lindsay Shagiari;Home Office;United States;Los Angeles;California;90004;West;FUR-FU-10003773;Furniture;Furnishings;Eldon Cleatmat Plus Chair Mats for High Pile Carpets;238,56;3;0;26,24;TRUE
131;3;First Class;DW-13585;Dorothy Wardle;Corporate;United States;Columbus;Ohio;43229;East;TEC-PH-10002293;Technology;Phones;Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5;59,97;5;0,4;-11,99;FALSE
132;3;First Class;DW-13585;Dorothy Wardle;Corporate;United States;Columbus;Ohio;43229;East;OFF-PA-10002377;Office Supplies;Paper;Xerox 1916;78,304;2;0,2;29,36;TRUE
133;3;First Class;DW-13585;Dorothy Wardle;Corporate;United States;Columbus;Ohio;43229;East;OFF-FA-10002780;Office Supplies;Fasteners;Staples;21,456;9;0,2;6,97;TRUE
134;6;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Roseville;California;95661;West;OFF-PA-10001804;Office Supplies;Paper;Xerox 195;20,04;3;0;9,62;TRUE
135;6;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Roseville;California;95661;West;OFF-PA-10001736;Office Supplies;Paper;Xerox 1880;35,44;1;0;16,66;TRUE
136;6;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Roseville;California;95661;West;OFF-AR-10001149;Office Supplies;Art;Sanford Colorific Colored Pencils, 12/Box;11,52;4;0;3,46;TRUE
137;6;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Roseville;California;95661;West;OFF-FA-10002988;Office Supplies;Fasteners;Ideal Clamps;4,02;2;0;1,97;TRUE
138;6;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Roseville;California;95661;West;OFF-BI-10004781;Office Supplies;Binders;GBC Wire Binding Strips;76,176;3;0,2;26,66;TRUE
139;6;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Roseville;California;95661;West;OFF-SU-10001218;Office Supplies;Supplies;Fiskars Softgrip Scissors;65,88;6;0;18,45;TRUE
140;6;Standard Class;LC-16885;Lena Creighton;Consumer;United States;Roseville;California;95661;West;FUR-FU-10001706;Furniture;Furnishings;Longer-Life Soft White Bulbs;43,12;14;0;20,7;TRUE
141;2;Second Class;JD-15895;Jonathan Doherty;Corporate;United States;Philadelphia;Pennsylvania;19140;East;FUR-FU-10004848;Furniture;Furnishings;"Howard Miller 13-3/4"" Diameter Brushed Chrome Round Wall Clock";82,8;2;0,2;10,35;TRUE
142;5;Standard Class;SH-19975;Sally Hughsby;Corporate;United States;San Francisco;California;94122;West;OFF-AR-10000940;Office Supplies;Art;Newell 343;8,82;3;0;2,38;TRUE
143;5;Standard Class;SH-19975;Sally Hughsby;Corporate;United States;San Francisco;California;94122;West;OFF-EN-10004030;Office Supplies;Envelopes;Convenience Packs of Business Envelopes;10,86;3;0;5,1;TRUE
144;5;Standard Class;SH-19975;Sally Hughsby;Corporate;United States;San Francisco;California;94122;West;OFF-PA-10004327;Office Supplies;Paper;Xerox 1911;143,7;3;0;68,98;TRUE
145;5;Standard Class;SG-20080;Sandra Glassco;Consumer;United States;Independence;Missouri;64055;Central;OFF-AP-10001058;Office Supplies;Appliances;Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators;839,43;3;0;218,25;TRUE
146;5;Standard Class;HA-14920;Helen Andreada;Consumer;United States;Pasadena;California;91104;West;OFF-ST-10003656;Office Supplies;Storage;Safco Industrial Wire Shelving;671,93;7;0;20,16;TRUE
147;6;Standard Class;MG-17680;Maureen Gastineau;Home Office;United States;Newark;Ohio;43055;East;FUR-FU-10000521;Furniture;Furnishings;"Seth Thomas 14"" Putty-Colored Wall Clock";93,888;4;0,2;12,91;TRUE
148;4;Standard Class;JE-16165;Justin Ellison;Corporate;United States;Franklin;Wisconsin;53132;Central;TEC-PH-10000215;Technology;Phones;Plantronics Cordless Phone Headset with In-line Volume - M214C;384,45;11;0;103,8;TRUE
149;4;Standard Class;JE-16165;Justin Ellison;Corporate;United States;Franklin;Wisconsin;53132;Central;TEC-PH-10001448;Technology;Phones;Anker Astro 15000mAh USB Portable Charger;149,97;3;0;6;TRUE
150;4;Standard Class;JE-16165;Justin Ellison;Corporate;United States;Franklin;Wisconsin;53132;Central;FUR-CH-10000454;Furniture;Chairs;Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back;1951,84;8;0;585,55;TRUE
151;4;Standard Class;JE-16165;Justin Ellison;Corporate;United States;Franklin;Wisconsin;53132;Central;OFF-BI-10002735;Office Supplies;Binders;GBC Prestige Therm-A-Bind Covers;171,55;5;0;80,63;TRUE
152;3;First Class;TW-21025;Tamara Willingham;Home Office;United States;Scottsdale;Arizona;85254;West;OFF-AP-10000326;Office Supplies;Appliances;Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection;157,92;5;0,2;17,77;TRUE
153;3;First Class;TW-21025;Tamara Willingham;Home Office;United States;Scottsdale;Arizona;85254;West;TEC-PH-10001254;Technology;Phones;Jabra BIZ 2300 Duo QD Duo Corded Headset;203,184;2;0,2;15,24;TRUE
154;2;First Class;SP-20650;Stephanie Phelps;Corporate;United States;San Jose;California;95123;West;OFF-PA-10001950;Office Supplies;Paper;Southworth 25% Cotton Antique Laid Paper & Envelopes;58,38;7;0;26,27;TRUE
155;2;First Class;SP-20650;Stephanie Phelps;Corporate;United States;San Jose;California;95123;West;OFF-PA-10002254;Office Supplies;Paper;Xerox 1883;105,52;4;0;48,54;TRUE
156;2;First Class;SP-20650;Stephanie Phelps;Corporate;United States;San Jose;California;95123;West;OFF-ST-10001590;Office Supplies;Storage;Tenex Personal Project File with Scoop Front Design, Black;80,88;6;0;21,03;TRUE
157;6;Standard Class;NK-18490;Neil Knudson;Home Office;United States;Seattle;Washington;98105;West;OFF-AR-10001547;Office Supplies;Art;Newell 311;6,63;3;0;1,79;TRUE
158;5;Second Class;DB-13060;Dave Brooks;Consumer;United States;Seattle;Washington;98115;West;FUR-CH-10004063;Furniture;Chairs;Global Deluxe High-Back Manager's Chair;457,568;2;0,2;51,48;TRUE
159;4;Standard Class;NP-18670;Nora Paige;Consumer;United States;Edmond;Oklahoma;73034;Central;OFF-LA-10002475;Office Supplies;Labels;Avery 519;14,62;2;0;6,87;TRUE
160;4;Standard Class;NP-18670;Nora Paige;Consumer;United States;Edmond;Oklahoma;73034;Central;TEC-PH-10004536;Technology;Phones;Avaya 5420 Digital phone;944,93;7;0;236,23;TRUE
161;1;First Class;TT-21070;Ted Trevino;Consumer;United States;Los Angeles;California;90045;West;OFF-PA-10002751;Office Supplies;Paper;Xerox 1920;5,98;1;0;2,69;TRUE
162;3;Second Class;EM-13960;Eric Murdock;Consumer;United States;Philadelphia;Pennsylvania;19134;East;TEC-AC-10003657;Technology;Accessories;Lenovo 17-Key USB Numeric Keypad;54,384;2;0,2;1,36;TRUE
163;4;Standard Class;RD-19900;Ruben Dartt;Consumer;United States;Carlsbad;New Mexico;88220;West;OFF-EN-10001990;Office Supplies;Envelopes;Staples;28,4;5;0;13,35;TRUE
164;4;Standard Class;MJ-17740;Max Jones;Consumer;United States;Seattle;Washington;98115;West;OFF-BI-10004002;Office Supplies;Binders;Wilson Jones International Size A4 Ring Binders;27,68;2;0,2;9,69;TRUE
165;4;Standard Class;BM-11140;Becky Martin;Consumer;United States;San Antonio;Texas;78207;Central;OFF-AR-10004441;Office Supplies;Art;BIC Brite Liner Highlighters;9,936;3;0,2;2,73;TRUE
166;4;Standard Class;BM-11140;Becky Martin;Consumer;United States;San Antonio;Texas;78207;Central;TEC-MA-10000822;Technology;Machines;Lexmark MX611dhe Monochrome Laser Printer;8159,952;8;0,4;-1359,99;FALSE
167;4;Standard Class;BM-11140;Becky Martin;Consumer;United States;San Antonio;Texas;78207;Central;OFF-ST-10000991;Office Supplies;Storage;Space Solutions HD Industrial Steel Shelving.;275,928;3;0,2;-58,63;FALSE
168;4;Standard Class;BM-11140;Becky Martin;Consumer;United States;San Antonio;Texas;78207;Central;FUR-CH-10004287;Furniture;Chairs;SAFCO Arco Folding Chair;1740,06;9;0,3;-24,86;FALSE
169;4;Standard Class;BM-11140;Becky Martin;Consumer;United States;San Antonio;Texas;78207;Central;OFF-AR-10002656;Office Supplies;Art;Sanford Liquid Accent Highlighters;32,064;6;0,2;6,81;TRUE
170;4;Standard Class;BM-11140;Becky Martin;Consumer;United States;San Antonio;Texas;78207;Central;OFF-AP-10002518;Office Supplies;Appliances;Kensington 7 Outlet MasterPiece Power Center;177,98;5;0,8;-453,85;FALSE
171;4;Standard Class;BM-11140;Becky Martin;Consumer;United States;San Antonio;Texas;78207;Central;TEC-PH-10003931;Technology;Phones;JBL Micro Wireless Portable Bluetooth Speaker;143,976;3;0,2;9;TRUE
172;4;Standard Class;CS-12130;Chad Sievert;Consumer;United States;Los Angeles;California;90004;West;OFF-PA-10000659;Office Supplies;Paper;Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6” x 11”;20,94;3;0;9,84;TRUE
173;4;Standard Class;CS-12130;Chad Sievert;Consumer;United States;Los Angeles;California;90004;West;OFF-PA-10001144;Office Supplies;Paper;Xerox 1913;110,96;2;0;53,26;TRUE
174;4;Standard Class;CS-12130;Chad Sievert;Consumer;United States;Los Angeles;California;90004;West;FUR-CH-10003817;Furniture;Chairs;Global Value Steno Chair, Gray;340,144;7;0,2;21,26;TRUE
175;5;Standard Class;JB-15400;Jennifer Braxton;Corporate;United States;Chicago;Illinois;60623;Central;OFF-AP-10000891;Office Supplies;Appliances;Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center;52,448;2;0,8;-131,12;FALSE
176;5;Standard Class;JB-15400;Jennifer Braxton;Corporate;United States;Chicago;Illinois;60623;Central;OFF-LA-10003148;Office Supplies;Labels;Avery 51;20,16;4;0,2;6,55;TRUE
177;4;Second Class;SJ-20500;Shirley Jackson;Consumer;United States;Houston;Texas;77036;Central;OFF-AP-10002684;Office Supplies;Appliances;Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection;97,264;4;0,8;-243,16;FALSE
178;2;Second Class;JE-15745;Joel Eaton;Consumer;United States;Newark;Ohio;43055;East;FUR-CH-10004698;Furniture;Chairs;Padded Folding Chairs, Black, 4/Carton;396,802;7;0,3;-11,34;FALSE
179;2;Second Class;JE-15745;Joel Eaton;Consumer;United States;Newark;Ohio;43055;East;OFF-SU-10002189;Office Supplies;Supplies;Acme Rosewood Handle Letter Opener;15,88;5;0,2;-3,77;FALSE
180;4;Standard Class;JK-15640;Jim Kriz;Home Office;United States;New York City;New York;10009;East;OFF-AR-10001940;Office Supplies;Art;Sanford Colorific Eraseable Coloring Pencils, 12 Count;3,28;1;0;1,41;TRUE
181;4;Second Class;DK-13150;David Kendrick;Corporate;United States;Decatur;Illinois;62521;Central;OFF-ST-10003455;Office Supplies;Storage;Tenex File Box, Personal Filing Tote with Lid, Black;24,816;2;0,2;1,86;TRUE
182;4;Second Class;DK-13150;David Kendrick;Corporate;United States;Decatur;Illinois;62521;Central;TEC-AC-10004659;Technology;Accessories;"Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB";408,744;7;0,2;76,64;TRUE
183;5;Second Class;RM-19675;Robert Marley;Home Office;United States;Monroe;Louisiana;71203;South;TEC-PH-10003273;Technology;Phones;AT&T TR1909W;503,96;4;0;131,03;TRUE
184;5;Second Class;RM-19675;Robert Marley;Home Office;United States;Monroe;Louisiana;71203;South;TEC-PH-10004896;Technology;Phones;Nokia Lumia 521 (T-Mobile);149,95;5;0;41,99;TRUE
185;5;Second Class;RM-19675;Robert Marley;Home Office;United States;Monroe;Louisiana;71203;South;TEC-AC-10002345;Technology;Accessories;HP Standard 104 key PS/2 Keyboard;29;2;0;7,25;TRUE
186;4;Standard Class;SK-19990;Sally Knutson;Consumer;United States;Fairfield;Connecticut;6824;East;OFF-BI-10001890;Office Supplies;Binders;Avery Poly Binder Pockets;7,16;2;0;3,44;TRUE
187;4;Standard Class;FM-14290;Frank Merwin;Home Office;United States;Los Angeles;California;90032;West;TEC-AC-10002323;Technology;Accessories;SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card;176,8;8;0;22,98;TRUE
188;6;Standard Class;AM-10360;Alice McCarthy;Corporate;United States;Grand Prairie;Texas;75051;Central;OFF-ST-10001328;Office Supplies;Storage;Personal Filing Tote with Lid, Black/Gray;37,224;3;0,2;3,72;TRUE
189;6;Standard Class;AM-10360;Alice McCarthy;Corporate;United States;Grand Prairie;Texas;75051;Central;OFF-PA-10001950;Office Supplies;Paper;Southworth 25% Cotton Antique Laid Paper & Envelopes;20,016;3;0,2;6,26;TRUE
190;2;First Class;MP-17470;Mark Packer;Home Office;United States;New York City;New York;10035;East;FUR-BO-10002613;Furniture;Bookcases;Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors;899,136;4;0,2;112,39;TRUE
191;2;First Class;MP-17470;Mark Packer;Home Office;United States;New York City;New York;10035;East;TEC-PH-10001552;Technology;Phones;I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink;71,76;6;0;20,09;TRUE
192;2;First Class;MP-17470;Mark Packer;Home Office;United States;New York City;New York;10035;East;OFF-PA-10000061;Office Supplies;Paper;Xerox 205;51,84;8;0;24,88;TRUE
193;2;First Class;MP-17470;Mark Packer;Home Office;United States;New York City;New York;10035;East;FUR-BO-10002545;Furniture;Bookcases;Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors;626,352;3;0,2;46,98;TRUE
194;2;First Class;MP-17470;Mark Packer;Home Office;United States;New York City;New York;10035;East;OFF-AR-10003514;Office Supplies;Art;4009 Highlighters by Sanford;19,9;5;0;6,57;TRUE
195;6;Standard Class;MZ-17515;Mary Zewe;Corporate;United States;Redlands;California;92374;West;OFF-EN-10001509;Office Supplies;Envelopes;Poly String Tie Envelopes;14,28;7;0;6,71;TRUE
196;4;Standard Class;CB-12025;Cassandra Brandow;Consumer;United States;Hamilton;Ohio;45011;East;OFF-AR-10004685;Office Supplies;Art;Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set;7,408;2;0,2;1,2;TRUE
197;4;Standard Class;CB-12025;Cassandra Brandow;Consumer;United States;Hamilton;Ohio;45011;East;OFF-AR-10004027;Office Supplies;Art;Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box;6,048;3;0,2;1,59;TRUE
198;7;Standard Class;VM-21685;Valerie Mitchum;Home Office;United States;Westfield;New Jersey;7090;East;OFF-ST-10001414;Office Supplies;Storage;Decoflex Hanging Personal Folder File;46,26;3;0;12,03;TRUE
199;7;Standard Class;FH-14365;Fred Hopkins;Corporate;United States;Philadelphia;Pennsylvania;19120;East;OFF-BI-10000343;Office Supplies;Binders;"Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Light Blue";2,946;2;0,7;-2,26;FALSE
200;7;Standard Class;FH-14365;Fred Hopkins;Corporate;United States;Philadelphia;Pennsylvania;19120;East;OFF-PA-10002749;Office Supplies;Paper;Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page;16,056;3;0,2;5,82;TRUE
201;5;Standard Class;MB-17305;Maria Bertelson;Consumer;United States;Akron;Ohio;44312;East;OFF-PA-10002666;Office Supplies;Paper;Southworth 25% Cotton Linen-Finish Paper & Envelopes;21,744;3;0,2;6,8;TRUE
202;2;First Class;BS-11755;Bruce Stewart;Consumer;United States;Denver;Colorado;80219;West;FUR-TA-10004289;Furniture;Tables;BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables;218,75;2;0,5;-161,88;FALSE
203;2;First Class;BS-11755;Bruce Stewart;Consumer;United States;Denver;Colorado;80219;West;OFF-AP-10003622;Office Supplies;Appliances;Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack;2,6;1;0,2;0,29;TRUE
204;4;Second Class;LC-17140;Logan Currie;Consumer;United States;Dallas;Texas;75220;Central;OFF-AP-10003217;Office Supplies;Appliances;Eureka Sanitaire  Commercial Upright;66,284;2;0,8;-178,97;FALSE
205;4;Standard Class;HK-14890;Heather Kirkland;Corporate;United States;Franklin;Tennessee;37064;South;FUR-FU-10002960;Furniture;Furnishings;Eldon 200 Class Desk Accessories, Burgundy;35,168;7;0,2;9,67;TRUE
206;5;Standard Class;LE-16810;Laurel Elliston;Consumer;United States;Whittier;California;90604;West;TEC-PH-10001918;Technology;Phones;Nortel Business Series Terminal T7208 Digital phone;444,768;4;0,2;44,48;TRUE
207;6;Standard Class;JH-15985;Joseph Holt;Consumer;United States;Saginaw;Michigan;48601;Central;OFF-ST-10000642;Office Supplies;Storage;Tennsco Lockers, Gray;83,92;4;0;5,87;TRUE
208;6;Standard Class;JH-15985;Joseph Holt;Consumer;United States;Saginaw;Michigan;48601;Central;TEC-PH-10001700;Technology;Phones;Panasonic KX-TG6844B Expandable Digital Cordless Telephone;131,98;2;0;35,63;TRUE
209;6;Standard Class;JH-15985;Joseph Holt;Consumer;United States;Saginaw;Michigan;48601;Central;OFF-BI-10003274;Office Supplies;Binders;Avery Durable Slant Ring Binders, No Labels;15,92;4;0;7,48;TRUE
210;6;Standard Class;JH-15985;Joseph Holt;Consumer;United States;Saginaw;Michigan;48601;Central;OFF-FA-10000134;Office Supplies;Fasteners;Advantus Push Pins, Aluminum Head;52,29;9;0;16,21;TRUE
211;6;Standard Class;JH-15985;Joseph Holt;Consumer;United States;Saginaw;Michigan;48601;Central;OFF-ST-10001522;Office Supplies;Storage;Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h;91,99;1;0;3,68;TRUE
212;4;Second Class;MS-17980;Michael Stewart;Corporate;United States;Dallas;Texas;75220;Central;TEC-AC-10001266;Technology;Accessories;Memorex Micro Travel Drive 8 GB;20,8;2;0,2;6,5;TRUE
213;7;Standard Class;VW-21775;Victoria Wilson;Corporate;United States;Medina;Ohio;44256;East;OFF-LA-10004544;Office Supplies;Labels;Avery 505;23,68;2;0,2;8,88;TRUE
214;7;Standard Class;VW-21775;Victoria Wilson;Corporate;United States;Medina;Ohio;44256;East;FUR-BO-10004695;Furniture;Bookcases;O'Sullivan 2-Door Barrister Bookcase in Odessa Pine;452,45;5;0,5;-244,32;FALSE
215;7;Standard Class;VW-21775;Victoria Wilson;Corporate;United States;Medina;Ohio;44256;East;TEC-PH-10002844;Technology;Phones;Speck Products Candyshell Flip Case;62,982;3;0,4;-14,7;FALSE
216;7;Standard Class;VW-21775;Victoria Wilson;Corporate;United States;Medina;Ohio;44256;East;TEC-MA-10000864;Technology;Machines;Cisco 9971 IP Video Phone Charcoal;1188;9;0,7;-950,4;FALSE
217;7;Standard Class;VW-21775;Victoria Wilson;Corporate;United States;Medina;Ohio;44256;East;TEC-AC-10000109;Technology;Accessories;Sony Micro Vault Click 16 GB USB 2.0 Flash Drive;89,584;2;0,2;4,48;TRUE
218;4;Standard Class;JH-15910;Jonathan Howell;Consumer;United States;Los Angeles;California;90032;West;OFF-ST-10001328;Office Supplies;Storage;Personal Filing Tote with Lid, Black/Gray;93,06;6;0;26,06;TRUE
219;4;Standard Class;JH-15910;Jonathan Howell;Consumer;United States;Los Angeles;California;90032;West;TEC-PH-10002563;Technology;Phones;Adtran 1202752G1;302,376;3;0,2;22,68;TRUE
220;3;First Class;JB-15925;Joni Blumstein;Consumer;United States;Dublin;Ohio;43017;East;OFF-FA-10000585;Office Supplies;Fasteners;OIC Bulk Pack Metal Binder Clips;5,584;2;0,2;1,81;TRUE
221;3;First Class;JB-15925;Joni Blumstein;Consumer;United States;Dublin;Ohio;43017;East;OFF-PA-10004000;Office Supplies;Paper;While You Were Out Pads, 50 per Pad, 4 x 5 1/4, Green Cycle;22,704;6;0,2;8,23;TRUE
222;3;First Class;JB-15925;Joni Blumstein;Consumer;United States;Dublin;Ohio;43017;East;OFF-BI-10002852;Office Supplies;Binders;Ibico Standard Transparent Covers;19,776;4;0,7;-13,84;FALSE
223;3;First Class;JB-15925;Joni Blumstein;Consumer;United States;Dublin;Ohio;43017;East;FUR-FU-10000087;Furniture;Furnishings;"Executive Impressions 14"" Two-Color Numerals Wall Clock";72,704;4;0,2;19,08;TRUE
224;3;First Class;JB-15925;Joni Blumstein;Consumer;United States;Dublin;Ohio;43017;East;TEC-MA-10001148;Technology;Machines;Swingline SM12-08 MicroCut Jam Free Shredder;479,988;4;0,7;-383,99;FALSE
